sector,subsector,transformer_code,transformer_name,transformer_description,transformer_unit,maximum_magnitude,strategy_PFLO_NDC_3,strategy_PFLO_PEMEX_CFE_2050,strategy_PFLO_PEMEX_CFE_2060,strategy_PFLO_PEMEX_CFE_NDC,strategy_PFLO_RENEWABLES_2050,strategy_PFLO_RENEWABLES_2060,strategy_PFLO_RENEWABLES_NDC,year
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2027
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.024242424242424246,0.024242424242424246,0.024242424242424246,0.024242424242424246,0.0,0.0,0.024242424242424246,2028
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.04848484848484849,0.04848484848484849,0.04848484848484849,0.04848484848484849,0.0,0.0,0.04848484848484849,2029
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.07272727272727274,0.07272727272727274,0.07272727272727274,0.07272727272727274,0.0,0.0,0.07272727272727274,2030
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.09696969696969698,0.09696969696969698,0.09696969696969698,0.09696969696969698,0.0,0.0,0.09696969696969698,2031
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.0,0.0,0.12121212121212122,2032
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.14545454545454548,0.14545454545454548,0.14545454545454548,0.14545454545454548,0.0,0.0,0.14545454545454548,2033
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.1696969696969697,0.1696969696969697,0.1696969696969697,0.1696969696969697,0.0,0.0,0.1696969696969697,2034
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.19393939393939397,0.19393939393939397,0.19393939393939397,0.19393939393939397,0.0,0.0,0.19393939393939397,2035
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.21818181818181817,0.21818181818181817,0.21818181818181817,0.21818181818181817,0.0,0.0,0.21818181818181817,2036
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.24242424242424243,0.24242424242424243,0.24242424242424243,0.24242424242424243,0.0,0.0,0.24242424242424243,2037
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.0,0.26666666666666666,2038
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.29090909090909095,0.29090909090909095,0.29090909090909095,0.29090909090909095,0.0,0.0,0.29090909090909095,2039
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.3151515151515152,0.3151515151515152,0.3151515151515152,0.3151515151515152,0.0,0.0,0.3151515151515152,2040
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.3393939393939394,0.3393939393939394,0.3393939393939394,0.3393939393939394,0.0,0.0,0.3393939393939394,2041
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.0,0.0,0.36363636363636365,2042
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.38787878787878793,0.38787878787878793,0.38787878787878793,0.38787878787878793,0.0,0.0,0.38787878787878793,2043
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.4121212121212121,0.4121212121212121,0.4121212121212121,0.4121212121212121,0.0,0.0,0.4121212121212121,2044
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.43636363636363634,0.43636363636363634,0.43636363636363634,0.43636363636363634,0.0,0.0,0.43636363636363634,2045
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.4606060606060607,0.4606060606060607,0.4606060606060607,0.4606060606060607,0.0,0.0,0.4606060606060607,2046
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.48484848484848486,0.48484848484848486,0.48484848484848486,0.48484848484848486,0.0,0.0,0.48484848484848486,2047
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.5090909090909091,0.5090909090909091,0.5090909090909091,0.5090909090909091,0.0,0.0,0.5090909090909091,2048
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,0.0,0.5333333333333333,2049
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.5575757575757576,0.5575757575757576,0.5575757575757576,0.5575757575757576,0.0,0.0,0.5575757575757576,2050
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.5818181818181819,0.5818181818181819,0.5818181818181819,0.5818181818181819,0.0,0.0,0.5818181818181819,2051
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.6060606060606061,0.6060606060606061,0.6060606060606061,0.6060606060606061,0.0,0.0,0.6060606060606061,2052
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.6303030303030304,0.6303030303030304,0.6303030303030304,0.6303030303030304,0.0,0.0,0.6303030303030304,2053
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.6545454545454547,0.6545454545454547,0.6545454545454547,0.6545454545454547,0.0,0.0,0.6545454545454547,2054
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.6787878787878788,0.6787878787878788,0.6787878787878788,0.6787878787878788,0.0,0.0,0.6787878787878788,2055
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.7030303030303031,0.7030303030303031,0.7030303030303031,0.7030303030303031,0.0,0.0,0.7030303030303031,2056
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.0,0.0,0.7272727272727273,2057
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.7515151515151516,0.7515151515151516,0.7515151515151516,0.7515151515151516,0.0,0.0,0.7515151515151516,2058
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.7757575757575759,0.7757575757575759,0.7757575757575759,0.7757575757575759,0.0,0.0,0.7757575757575759,2059
Energy,FGTV,TFR:FGTV:DEC_LEAKS,FGTV: Minimize leaks,Missing,"Fractional reduction in CO2, CH4, and N2O leaks from fugitive emissions.",0.0,0.8,0.8,0.8,0.8,0.0,0.0,0.8,2060
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2027
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.024242424242424246,0.024242424242424246,0.024242424242424246,0.0,0.0,0.0,2028
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.04848484848484849,0.04848484848484849,0.04848484848484849,0.0,0.0,0.0,2029
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.07272727272727274,0.07272727272727274,0.07272727272727274,0.0,0.0,0.0,2030
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.09696969696969698,0.09696969696969698,0.09696969696969698,0.0,0.0,0.0,2031
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.0,0.0,0.0,2032
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.14545454545454548,0.14545454545454548,0.14545454545454548,0.0,0.0,0.0,2033
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.1696969696969697,0.1696969696969697,0.1696969696969697,0.0,0.0,0.0,2034
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.19393939393939397,0.19393939393939397,0.19393939393939397,0.0,0.0,0.0,2035
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.21818181818181817,0.21818181818181817,0.21818181818181817,0.0,0.0,0.0,2036
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.24242424242424243,0.24242424242424243,0.24242424242424243,0.0,0.0,0.0,2037
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.0,0.0,2038
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.29090909090909095,0.29090909090909095,0.29090909090909095,0.0,0.0,0.0,2039
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.3151515151515152,0.3151515151515152,0.3151515151515152,0.0,0.0,0.0,2040
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.3393939393939394,0.3393939393939394,0.3393939393939394,0.0,0.0,0.0,2041
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0,2042
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.38787878787878793,0.38787878787878793,0.38787878787878793,0.0,0.0,0.0,2043
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.4121212121212121,0.4121212121212121,0.4121212121212121,0.0,0.0,0.0,2044
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.43636363636363634,0.43636363636363634,0.43636363636363634,0.0,0.0,0.0,2045
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.4606060606060607,0.4606060606060607,0.4606060606060607,0.0,0.0,0.0,2046
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.48484848484848486,0.48484848484848486,0.48484848484848486,0.0,0.0,0.0,2047
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.5090909090909091,0.5090909090909091,0.5090909090909091,0.0,0.0,0.0,2048
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,0.0,0.0,2049
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.5575757575757576,0.5575757575757576,0.5575757575757576,0.0,0.0,0.0,2050
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.5818181818181819,0.5818181818181819,0.5818181818181819,0.0,0.0,0.0,2051
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.6060606060606061,0.6060606060606061,0.6060606060606061,0.0,0.0,0.0,2052
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.6303030303030304,0.6303030303030304,0.6303030303030304,0.0,0.0,0.0,2053
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.6545454545454547,0.6545454545454547,0.6545454545454547,0.0,0.0,0.0,2054
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.6787878787878788,0.6787878787878788,0.6787878787878788,0.0,0.0,0.0,2055
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.7030303030303031,0.7030303030303031,0.7030303030303031,0.0,0.0,0.0,2056
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.0,0.0,0.0,2057
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.7515151515151516,0.7515151515151516,0.7515151515151516,0.0,0.0,0.0,2058
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.7757575757575759,0.7757575757575759,0.7757575757575759,0.0,0.0,0.0,2059
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,0.0,0.0,0.0,2060
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2027
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.00909090909090909,0.0,0.00909090909090909,0.00909090909090909,0.0,0.00909090909090909,0.00909090909090909,2028
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.01818181818181818,0.0,0.01818181818181818,0.01818181818181818,0.0,0.01818181818181818,0.01818181818181818,2029
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.02727272727272727,0.0,0.02727272727272727,0.02727272727272727,0.0,0.02727272727272727,0.02727272727272727,2030
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.03636363636363636,0.0,0.03636363636363636,0.03636363636363636,0.0,0.03636363636363636,0.03636363636363636,2031
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,2032
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.05454545454545454,0.0,0.05454545454545454,0.05454545454545454,0.0,0.05454545454545454,0.05454545454545454,2033
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.06363636363636363,0.0,0.06363636363636363,0.06363636363636363,0.0,0.06363636363636363,0.06363636363636363,2034
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.07272727272727272,0.0,0.07272727272727272,0.07272727272727272,0.0,0.07272727272727272,0.07272727272727272,2035
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.0818181818181818,0.0,0.0818181818181818,0.0818181818181818,0.0,0.0818181818181818,0.0818181818181818,2036
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,2037
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.09999999999999999,0.0,0.09999999999999999,0.09999999999999999,0.0,0.09999999999999999,0.09999999999999999,2038
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.10909090909090909,0.0,0.10909090909090909,0.10909090909090909,0.0,0.10909090909090909,0.10909090909090909,2039
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.11818181818181817,0.0,0.11818181818181817,0.11818181818181817,0.0,0.11818181818181817,0.11818181818181817,2040
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.12727272727272726,0.0,0.12727272727272726,0.12727272727272726,0.0,0.12727272727272726,0.12727272727272726,2041
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.13636363636363635,0.0,0.13636363636363635,0.13636363636363635,0.0,0.13636363636363635,0.13636363636363635,2042
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.14545454545454545,0.0,0.14545454545454545,0.14545454545454545,0.0,0.14545454545454545,0.14545454545454545,2043
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.15454545454545454,0.0,0.15454545454545454,0.15454545454545454,0.0,0.15454545454545454,0.15454545454545454,2044
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.1636363636363636,0.0,0.1636363636363636,0.1636363636363636,0.0,0.1636363636363636,0.1636363636363636,2045
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.17272727272727273,0.0,0.17272727272727273,0.17272727272727273,0.0,0.17272727272727273,0.17272727272727273,2046
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182,2047
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.1909090909090909,0.0,0.1909090909090909,0.1909090909090909,0.0,0.1909090909090909,0.1909090909090909,2048
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.19999999999999998,0.0,0.19999999999999998,0.19999999999999998,0.0,0.19999999999999998,0.19999999999999998,2049
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.2090909090909091,0.0,0.2090909090909091,0.2090909090909091,0.0,0.2090909090909091,0.2090909090909091,2050
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,0.0,0.21818181818181817,0.0,0.21818181818181817,0.21818181818181817,0.0,0.21818181818181817,0.21818181818181817,2051
