sector,subsector,transformer_code,transformer_name,transformer_description,transformer_unit,maximum_magnitude,strategy_PFLO_1,year
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.03428571428571429,2028
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.045714285714285714,2029
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.05714285714285714,2030
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.06857142857142857,2031
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.08000000000000002,2032
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.09142857142857143,2033
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.10285714285714286,2034
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.11428571428571428,2035
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.12571428571428572,2036
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.13714285714285715,2037
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.14857142857142858,2038
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.16000000000000003,2039
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.17142857142857143,2040
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.18285714285714286,2041
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.19428571428571428,2042
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.2057142857142857,2043
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.21714285714285714,2044
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.22857142857142856,2045
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.24,2046
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.25142857142857145,2047
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.26285714285714284,2048
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.2742857142857143,2049
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.28571428571428575,2050
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.29714285714285715,2051
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.3085714285714286,2052
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.32000000000000006,2053
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.33142857142857146,2054
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.34285714285714286,2055
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.3542857142857143,2056
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.3657142857142857,2057
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.37714285714285717,2058
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.38857142857142857,2059
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",0.0,0.4,2060
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.0,2015
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.0,2016
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.0,2017
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.0,2018
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.0,2019
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.0,2020
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.0,2021
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.0,2022
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.0,2023
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.0,2024
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.0,2025
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.00857142857142857,2026
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.01714285714285714,2027
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.025714285714285714,2028
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.03428571428571428,2029
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.04285714285714285,2030
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.05142857142857143,2031
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.06,2032
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.06857142857142856,2033
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.07714285714285714,2034
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.0857142857142857,2035
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.09428571428571428,2036
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.10285714285714286,2037
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.11142857142857143,2038
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.12,2039
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.12857142857142856,2040
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.13714285714285712,2041
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.1457142857142857,2042
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.15428571428571428,2043
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.16285714285714284,2044
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.1714285714285714,2045
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.18,2046
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.18857142857142856,2047
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.19714285714285715,2048
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.2057142857142857,2049
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.21428571428571427,2050
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.22285714285714286,2051
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.23142857142857143,2052
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.24,2053
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.24857142857142858,2054
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.2571428571428571,2055
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.2657142857142857,2056
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.27428571428571424,2057
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.28285714285714286,2058
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.2914285714285714,2059
IPPU,IPPU,TFR:IPPU:DEC_DEMAND,IPPU: Demand management,Missing,Fractional reduction in production demand. NOTE: This transformer is not commonly used.,0.0,0.3,2060
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.0,2015
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.0,2016
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.0,2017
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.0,2018
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.0,2019
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.0,2020
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.0,2021
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.0,2022
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.0,2023
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.0,2024
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.0,2025
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.025714285714285714,2026
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.05142857142857143,2027
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.07714285714285715,2028
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.10285714285714286,2029
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.12857142857142856,2030
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.1542857142857143,2031
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.18000000000000002,2032
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.2057142857142857,2033
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.2314285714285714,2034
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.2571428571428571,2035
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.28285714285714286,2036
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.3085714285714286,2037
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.3342857142857143,2038
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.36000000000000004,2039
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.3857142857142857,2040
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.4114285714285714,2041
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.43714285714285717,2042
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.4628571428571428,2043
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.48857142857142855,2044
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.5142857142857142,2045
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.54,2046
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.5657142857142857,2047
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.5914285714285714,2048
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.6171428571428572,2049
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.6428571428571429,2050
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.6685714285714286,2051
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.6942857142857143,2052
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.7200000000000001,2053
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.7457142857142858,2054
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.7714285714285714,2055
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.7971428571428572,2056
